p0,p10,mean_r,var_r,tortuosity,resistance
0.611923831440157,0.38807616855984295,3.8807616855984293,23.74730559557553,1.24,0
0.38318371481346125,0.6168162851865387,6.168162851865388,23.635395551521725,1.9,70
0.33224599483748296,0.667754005162517,6.67754005162517,22.185859375193424,1.51,170
0.39321881274412507,0.6067811872558749,6.0678118725587495,23.859777804822578,1.58,70
0.414791854098972,0.585208145901028,5.85208145901028,24.27395718721091,1.57,70
0.41883523980041565,0.5811647601995844,5.811647601995844,24.341228170174396,1.62,50
0.3718435524907595,0.6281564475092405,6.281564475092405,23.357592496181127,1.84,120
0.15087224198133675,0.8491277580186632,8.491277580186633,12.810980858086172,1.35,500
0.5527225627099978,0.44727743729000224,4.472774372900022,24.722033138129035,1.42,0
0.8927367308027888,0.10726326919721119,1.0726326919721119,9.575786027833779,1.02,0
0.8407542099026611,0.15924579009733886,1.5924579009733886,13.388656843361316,1.06,0
0.4597207885681465,0.5402792114318535,5.402792114318535,24.837758512642807,1.95,10
0.7710767015003265,0.22892329849967352,2.289232984996735,17.65174219037029,1.11,0
0.5285832171179599,0.47141678288204014,4.714167828820401,24.918299969918756,1.61,0
0.2804295003312854,0.7195704996687147,7.195704996687146,20.1788795675231,1.59,260
0.46217963689809993,0.5378203631019001,5.378203631019001,24.856962013484043,2.37,30
0.6951925361741819,0.30480746382581814,3.048074638258181,21.18998738218907,1.14,0
0.48501942756502847,0.5149805724349715,5.149805724349715,24.977558244952057,2.44,0
0.503781137710051,0.49621886228994905,4.9621886228994905,24.99857029976176,2.39,0
0.3323544849189364,0.6676455150810636,6.676455150810636,22.189498127320487,1.74,160
0.6515337977552059,0.3484662022447941,3.4846620224479405,22.703750813788435,1.18,0
0.3800012764797125,0.6199987235202875,6.199987235202875,23.56003063535016,1.56,120
0.5589302996141188,0.4410697003858812,4.410697003858813,24.652721978739017,1.38,0
0.8466356126742096,0.15336438732579039,1.5336438732579039,12.98437520259753,1.04,0
0.8095684383256613,0.19043156167433872,1.9043156167433872,15.416738199261125,1.08,0
0.6700096604154705,0.3299903395845295,3.299903395845295,22.10967153654164,1.2,0
0.5933319378467462,0.4066680621532538,4.066680621532538,24.12891493777711,1.37,0
0.5833864461739741,0.41661355382602594,4.166135538260259,24.304670059447492,1.4,0
0.6706425717000966,0.32935742829990344,3.2935742829990344,22.088111272357743,1.14,0
0.5567801764245024,0.4432198235754976,4.432198235754976,24.67760115652024,1.35,0
0.8216291933487176,0.17837080665128235,1.7837080665128235,14.655466198585323,1.07,0
0.40751010869889104,0.592489891301109,5.92489891301109,24.144562000710906,2.02,50
0.19618681506803076,0.8038131849319692,8.038131849319692,15.769754866149308,1.71,420
0.7923910593024435,0.20760894069755653,2.0760894069755653,16.450746843999497,1.09,0
0.7451837130157604,0.25481628698423964,2.5481628698423964,18.988494687180523,1.13,0
0.24931254108465625,0.7506874589153437,7.506874589153437,18.715579794256783,1.72,300
0.5423690335943611,0.45763096640563894,4.57630966405639,24.82048649922799,1.44,0
0.17132000788619642,0.8286799921138036,8.286799921138035,14.196946278407003,1.43,460
0.3084665449471515,0.6915334550528485,6.915334550528485,21.331493559551845,1.63,190
0.19005326827913677,0.8099467317208633,8.099467317208633,15.393302349555523,1.4,430
0.5948072799720131,0.4051927200279869,4.051927200279869,24.101157966430833,1.32,0
0.4040605239210912,0.5959394760789087,5.959394760789087,24.079561692970447,1.47,50
0.3398150233203452,0.6601849766796548,6.601849766796548,22.434077324613845,1.99,120
0.5338969465410184,0.4661030534589816,4.661030534589816,24.885099701519536,1.59,0
0.2707749215023865,0.7292250784976135,7.292250784976135,19.745586338776295,1.59,270
0.5740131154095652,0.42598688459043477,4.2598688459043474,24.45220587473704,1.32,0
0.5504817537427169,0.4495182462572831,4.495182462572831,24.745159253905967,1.42,0
0.46066814247159094,0.5393318575284091,5.39331857528409,24.845300498336492,1.87,20
0.0729309533854873,0.9270690466145127,9.270690466145128,6.761202942377118,1.14,720
0.5775701380603115,0.42242986193968846,4.224298619396885,24.39828736813042,1.41,0
0.6780092460360397,0.32199075396396026,3.2199075396396024,21.831270832568066,1.2,0
