dist_id,dist_label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,dist_mean,dist_var,dist_skew,mean_tortuosity,std_tortuosity,mean_resistance,std_resistance,mean_fractal_dim,std_fractal_dim,mean_lateral_dev,std_lateral_dev,mean_zero_cost_ratio,n_runs,grid_H,grid_W
214,random_042_a=1.5,0.114235,0.089341,0.113918,0.047244,0.069858,0.156364,0.081073,0.102701,0.067489,0.038342,0.119434,4.8048,10.2299,0.079,1.4147,0.0896,110.85,6.4821,0.9929,0.0567,9.155,3.3507,0.3895,200,50,100
215,random_043_a=1.5,0.100037,0.049903,0.018045,0.072359,0.066495,0.037414,0.245641,0.139868,0.065077,0.066887,0.138274,5.7144,9.2252,-0.4383,1.3343,0.0785,166.375,7.4473,0.9816,0.0588,7.825,3.0971,0.3709,200,50,100
216,random_044_a=1.5,0.188272,0.072426,0.113644,0.071264,0.021632,0.010072,0.093861,0.230195,0.066385,0.081098,0.051152,4.5974,11.2215,-0.0771,1.5286,0.1225,81.42,6.228,1.0085,0.0582,10.875,4.3455,0.5631,200,50,100
217,random_045_a=1.5,0.009344,0.049794,0.065597,0.076567,0.170465,0.099662,0.172265,0.109541,0.101685,0.117094,0.027985,5.5384,5.9062,-0.1267,1.1805,0.0574,198.175,5.8063,0.9583,0.054,5.095,2.1725,0.0455,200,50,100
218,random_046_a=1.5,0.201133,0.077448,0.079919,0.108262,0.070645,0.033796,0.101006,0.080288,0.077567,0.091812,0.078123,4.4098,11.6844,0.1548,1.5535,0.1183,72.3,5.9377,1.0175,0.06,10.97,3.9709,0.5937,200,50,100
219,random_047_a=1.5,0.183962,0.173049,0.065597,0.06361,0.001454,0.036556,0.113123,0.043406,0.145102,0.138326,0.035816,4.4302,12.5906,0.0686,1.5974,0.1255,63.145,5.5005,1.0163,0.0642,11.8,4.7033,0.5272,200,50,100
220,random_048_a=1.5,0.104253,0.290104,0.016777,0.065984,0.014421,0.037329,0.355148,0.065962,0.006551,0.031245,0.012225,3.8144,7.7553,0.0576,1.4757,0.105,72.895,4.5748,1.005,0.0633,10.22,3.9048,0.3289,200,50,100
221,random_049_a=1.5,0.065857,0.082806,0.11619,0.098312,0.010958,0.079318,0.050375,0.12969,0.107515,0.23802,0.02096,5.4725,10.0671,-0.313,1.3661,0.0863,147.455,6.9707,0.9909,0.0614,8.335,3.3555,0.2344,200,50,100
222,random_050_a=1.5,0.037637,0.075678,0.111928,0.061213,0.047665,0.160406,0.07544,0.05844,0.023398,0.003521,0.344673,6.0032,11.6382,-0.1173,1.3076,0.0731,172.625,7.7838,0.9845,0.0613,7.235,2.8355,0.1386,200,50,100
223,random_051_a=1.5,0.177807,0.124455,0.101964,0.036129,0.105435,0.018152,0.070387,0.028037,0.105796,0.21038,0.021458,4.5222,12.413,0.0883,1.5647,0.1141,73.16,5.8965,1.0143,0.0615,11.545,4.2519,0.5287,200,50,100
224,random_052_a=1.5,0.0574,0.104504,0.008487,0.013708,0.310699,0.128282,0.051423,0.094731,0.060554,0.107317,0.062894,5.0977,7.8042,0.0171,1.2836,0.0668,152.58,6.0802,0.9762,0.0569,6.975,2.6815,0.2233,200,50,100
225,random_053_a=1.5,0.052309,0.101882,0.096608,0.176816,0.08088,0.059597,0.196838,0.047327,0.002099,0.112721,0.072923,4.7199,8.5486,0.2802,1.3147,0.0815,129.93,6.0828,0.9874,0.0619,7.23,3.1025,0.202,200,50,100
226,random_054_a=1.5,0.071674,0.144543,0.04732,0.002953,0.146826,0.036922,0.025346,0.137168,0.192677,0.052111,0.142459,5.5672,11.0707,-0.3044,1.3873,0.1004,142.81,7.5171,0.9919,0.0605,8.475,3.4451,0.2528,200,50,100
227,random_055_a=1.5,0.090798,0.245438,0.088728,0.16318,0.036095,0.008855,0.139766,0.00845,0.118484,0.019053,0.081156,3.9297,10.1125,0.5495,1.4123,0.0812,74.715,4.3944,0.9904,0.0578,9.375,3.6663,0.3018,200,50,100
228,random_056_a=1.5,0.201371,0.089936,0.042089,0.074932,0.030338,0.259567,0.023952,0.046608,0.083479,0.070419,0.077309,4.3628,10.7972,0.1417,1.5436,0.1246,75.82,6.5415,1.0051,0.0617,11.295,4.2743,0.6007,200,50,100
229,random_057_a=1.5,0.036253,0.047288,0.12751,0.122577,0.084036,0.169343,0.131534,0.119653,0.007761,0.083173,0.070873,4.999,7.1675,0.179,1.2366,0.0674,157.32,5.5272,0.9736,0.0589,6.15,2.7082,0.1542,200,50,100
230,random_058_a=1.5,0.1934,0.05372,0.068455,0.018446,0.02319,0.193866,0.093715,0.245296,0.05279,0.011325,0.045796,4.5696,9.0985,-0.2869,1.5117,0.1174,94.04,7.457,1.0014,0.0687,10.605,4.1552,0.6013,200,50,100
231,random_059_a=1.5,0.029634,0.086946,0.084132,0.075463,0.233555,0.130142,0.019437,0.108449,0.04982,0.039732,0.14269,5.1253,8.5134,0.283,1.2598,0.0661,155.01,6.4854,0.9762,0.0622,6.605,2.7907,0.123,200,50,100
232,random_060_a=1.5,0.021791,0.124325,0.109237,0.021302,0.007131,0.054274,0.143094,0.080548,0.176718,0.075906,0.185673,6.0826,10.3494,-0.4525,1.3116,0.0855,179.725,8.4758,0.9866,0.0591,7.395,3.211,0.0819,200,50,100
233,random_061_a=1.5,0.057944,0.164762,0.071941,0.095434,0.115461,0.145459,0.049737,0.158234,0.110291,0.02076,0.009978,4.3591,7.0756,0.0068,1.3486,0.079,115.85,5.1322,0.9853,0.0631,8.06,3.0796,0.2086,200,50,100
234,random_062_a=1.5,0.187399,0.065662,0.012774,0.272592,0.123967,0.10252,0.032358,0.014668,0.090039,0.075045,0.022976,3.8398,8.3952,0.4424,1.4676,0.1064,75.825,5.3486,1.0004,0.0633,9.615,3.9983,0.5896,200,50,100
235,random_063_a=1.5,0.031278,0.029297,0.027997,0.057412,0.146034,0.167689,0.104841,0.123068,0.174425,0.006159,0.1318,5.9395,6.5563,-0.2255,1.1857,0.0601,211.93,6.5819,0.9631,0.0552,5.205,2.1925,0.1455,200,50,100
236,random_064_a=1.5,0.167989,0.050618,0.143478,0.051519,0.102218,0.079645,0.01592,0.02113,0.191641,0.120958,0.054884,4.7132,11.6596,0.0349,1.4918,0.112,89.925,6.9129,0.9982,0.0582,10.46,4.3059,0.5202,200,50,100
237,random_065_a=1.5,0.088319,0.047175,0.156641,0.051907,0.077437,0.058076,0.210441,0.096577,0.125876,0.029903,0.057647,4.9076,8.2983,-0.1246,1.3526,0.0814,133.5,6.848,0.9921,0.063,8.025,3.312,0.3219,200,50,100
238,random_066_a=1.5,0.129676,0.014877,0.09072,0.110679,0.025478,0.151831,0.096883,0.053779,0.013983,0.24099,0.071104,5.339,10.721,-0.178,1.3839,0.0971,134.31,7.7702,0.9948,0.0614,8.295,3.3697,0.4477,200,50,100
239,random_067_a=1.5,0.015251,0.039363,0.125245,0.104714,0.025509,0.207975,0.014958,0.241824,0.10085,0.057968,0.066343,5.5204,6.7878,-0.1545,1.2198,0.0632,187.45,5.7062,0.9667,0.0574,5.99,2.7345,0.0717,200,50,100
240,random_068_a=1.5,0.065923,0.096809,0.005651,0.027509,0.064032,0.155266,0.150728,0.203278,0.145191,0.025227,0.060387,5.5428,7.3111,-0.611,1.2935,0.0727,172.615,7.0545,0.9829,0.0555,7.225,2.9201,0.2547,200,50,100
241,random_069_a=1.5,0.191006,0.176712,0.066112,0.123859,0.050702,0.012617,0.071794,0.067767,0.04824,0.127189,0.064002,4.0222,12.1996,0.3935,1.5698,0.1256,54.635,4.6356,1.0102,0.0615,11.655,4.4604,0.5581,200,50,100
242,random_070_a=1.5,0.0718,0.095597,0.267748,0.046415,0.130782,0.062471,0.065661,0.04701,0.057787,0.041096,0.113633,4.2973,9.8291,0.5542,1.3507,0.0775,100.68,4.6676,0.9885,0.0619,8.465,3.5456,0.2651,200,50,100
243,random_071_a=1.5,0.039473,0.013075,0.049017,0.043689,0.048989,0.073905,0.04918,0.072918,0.04934,0.12081,0.439604,7.4912,9.3627,-0.9871,1.2057,0.066,263.36,9.1783,0.9733,0.0508,5.675,2.7307,0.1738,200,50,100
244,random_072_a=1.5,0.111346,0.056499,0.002088,0.370854,0.116884,0.079363,0.002447,0.083359,0.10404,0.054366,0.018755,4.1449,7.1866,0.399,1.3276,0.0854,109.16,5.225,0.9862,0.0576,7.745,3.4129,0.4055,200,50,100
245,random_073_a=1.5,0.012081,0.265785,0.071811,0.038475,0.068003,0.063837,0.01123,0.138502,0.054827,0.072702,0.202746,5.2733,12.6387,0.0306,1.3998,0.088,122.63,6.5642,0.992,0.0625,8.905,3.9349,0.0402,200,50,100
246,random_074_a=1.5,0.015544,0.032484,0.09729,0.153008,0.039035,0.041465,0.125516,0.362102,0.078639,0.032368,0.022549,5.4833,5.5648,-0.4614,1.198,0.057,193.705,6.1992,0.9707,0.0535,5.55,2.3782,0.0736,200,50,100
247,random_075_a=1.5,0.040125,0.091993,0.299384,0.033986,0.049136,0.163629,0.059839,0.055568,0.140612,0.050186,0.015543,4.2874,7.5859,0.322,1.3111,0.0764,115.03,4.5489,0.98,0.056,7.765,3.5102,0.1583,200,50,100
248,random_076_a=1.5,0.2144,0.010873,0.187138,0.081996,0.061668,0.060112,0.071785,0.053142,0.121265,0.055066,0.082556,4.2723,11.3991,0.2499,1.5303,0.1287,69.395,5.805,1.0107,0.0595,10.715,4.2702,0.6397,200,50,100
249,random_077_a=1.5,0.0045,0.074857,0.047493,0.160939,0.058582,0.142764,0.129856,0.13281,0.060633,0.079429,0.108136,5.5909,7.2719,0.0179,1.2009,0.0607,189.855,6.1851,0.9708,0.0566,5.55,2.4242,0.0186,200,50,100
250,random_078_a=1.5,0.096591,0.069444,0.033552,0.090043,0.013872,0.025034,0.155609,0.109614,0.156897,0.043359,0.205986,5.9935,11.0643,-0.4979,1.3524,0.0927,163.6,9.2073,0.9833,0.0632,8.57,3.6264,0.3479,200,50,100
251,random_079_a=1.5,0.015709,0.025123,0.194476,0.098353,0.150925,0.105315,0.048192,0.021478,0.007059,0.322821,0.010549,5.3463,8.5959,0.1452,1.2386,0.0596,167.63,6.0909,0.975,0.0567,5.78,2.4147,0.0692,200,50,100
